time,psn,diffPressure,volumePercentage,vacuumTransducerDegreeOne,currentVolume,unit,weight,height,pressure,medium,mediumName,color,tankType,tankTypeName,gpsLongitude,gpsLatitude,gpsAddress,temperature,temperatureOne,temperatureTwo,temperatureThree,electricityPercentage,currentVoltage,batteryCapacity,currentCapacity,currentChargingCurrent,illuminationIntensity,standardVolumeTotal,standardFlow,workingFlow,flowTemperature,flowPressure,duration,x,y,Tanker_Code,Lic_Number,ID
2023-02-20 05:08:50,2021121390001,0.003,15.79,0.0,2.571,m³,2082.0,375,0.229,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3968,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 05:03:51,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.229,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3963,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:58:50,2021121390001,0.003,15.79,0.0,2.571,m³,2082.0,375,0.229,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3958,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:53:51,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.228,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3953,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:48:51,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.228,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3948,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:43:51,2021121390001,0.003,15.79,0.0,2.571,m³,2082.0,375,0.228,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3943,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:38:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.228,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3938,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:33:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.228,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3933,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:28:51,2021121390001,0.003,16.5,0.0,2.686,m³,2175.0,386,0.226,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3928,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:23:51,2021121390001,0.003,15.59,0.0,2.538,m³,2055.0,371,0.226,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3923,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:18:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.226,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3918,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:13:51,2021121390001,0.003,16.4,0.0,2.67,m³,2162.0,384,0.226,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3913,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:08:51,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3913,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 04:03:51,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3903,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:58:51,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.226,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3898,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-2.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:53:51,2021121390001,0.003,16.09,0.0,2.62,m³,2122.0,379,0.226,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3893,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:43:56,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3883,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:38:53,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3878,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:33:51,2021121390001,0.003,16.29,0.0,2.653,m³,2148.0,383,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3873,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:28:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3868,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:23:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3863,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:18:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3858,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:13:51,2021121390001,0.003,15.59,0.0,2.538,m³,2055.0,371,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3853,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:08:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3848,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:08:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.225,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3848,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 03:03:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.224,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3843,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:58:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.223,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3838,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:53:51,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.224,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3833,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:48:51,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.224,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3828,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:43:51,2021121390001,0.003,16.4,0.0,2.67,m³,2162.0,384,0.224,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3823,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:38:51,2021121390001,0.003,16.19,0.0,2.637,m³,2135.0,381,0.224,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3818,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:33:51,2021121390001,0.003,15.59,0.0,2.538,m³,2055.0,371,0.223,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3813,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:28:51,2021121390001,0.003,16.09,0.0,2.62,m³,2122.0,379,0.223,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3808,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:23:51,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.223,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3803,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:18:51,2021121390001,0.003,16.19,0.0,2.637,m³,2135.0,381,0.223,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3798,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:13:51,2021121390001,0.003,16.09,0.0,2.62,m³,2122.0,379,0.223,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3793,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:08:51,2021121390001,0.003,15.79,0.0,2.571,m³,2082.0,375,0.223,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3788,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 02:03:51,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.221,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3783,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:58:51,2021121390001,0.003,15.79,0.0,2.571,m³,2082.0,375,0.223,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3778,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:53:51,2021121390001,0.003,15.79,0.0,2.571,m³,2082.0,375,0.221,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3773,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:43:56,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.221,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3763,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:38:52,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.221,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3758,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:33:51,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.221,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3753,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:28:52,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.221,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3748,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:23:52,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.221,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3743,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:18:52,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.221,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3738,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:13:52,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.22,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3733,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:08:52,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.22,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3728,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 01:03:52,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.221,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3723,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:58:52,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.22,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3718,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:53:52,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.22,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3713,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:48:52,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.219,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3708,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,-1.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:43:52,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.22,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3703,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:38:52,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.22,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3698,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:33:52,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.219,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3693,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:28:52,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.219,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3688,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:23:52,2021121390001,0.003,16.09,0.0,2.62,m³,2122.0,379,0.219,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3683,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:18:52,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.219,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3678,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:13:52,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.219,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3673,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:08:52,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.219,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3668,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-20 00:03:52,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.219,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3663,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:58:53,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.219,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3658,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:53:52,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.217,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3653,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:45:16,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.217,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3644,0,1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:38:54,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.217,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3638,0,1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:33:53,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.217,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3633,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:28:53,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.217,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3628,0,1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:23:53,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.217,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3623,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:18:53,2021121390001,0.003,16.19,0.0,2.637,m³,2135.0,381,0.216,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3618,0,1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:13:53,2021121390001,0.003,16.09,0.0,2.62,m³,2122.0,379,0.217,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3613,0,1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:08:52,2021121390001,0.003,15.99,0.0,2.604,m³,2109.0,378,0.216,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3608,0,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 23:03:52,2021121390001,0.003,15.69,0.0,2.555,m³,2069.0,373,0.216,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3603,-1,0,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 22:58:51,2021121390001,0.003,16.19,0.0,2.637,m³,2135.0,381,0.216,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3598,-1,1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 22:53:52,2021121390001,0.003,15.59,0.0,2.538,m³,2055.0,371,0.216,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3593,-1,1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 22:48:52,2021121390001,0.003,15.59,0.0,2.538,m³,2055.0,371,0.216,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3588,-1,1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 22:43:52,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.216,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3583,-1,1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
2023-02-19 22:38:52,2021121390001,0.003,15.89,0.0,2.587,m³,2095.0,376,0.215,2,LIN,#590707,1,卧式,120.47638638113037,31.531447126805993,江苏省无锡市新吴区梅育路15,3578,-1,1,149,100,4.27,3000,3000,4,29288,3104.0,0.0,0.0,0.0,0.0,0,120.469987,31.52514,52Q057,沪EF6102,263665973347917824
